your	your		-1	-1
accomplices	accomplices		-1	-1
!	!		-1	-1

His	His		-1	-1
name	name	v	890.name%2:32:04::	name%2:32:04::
was	was		-1	-1
mentioned	mentioned		-1	-1
in	in		-1	-1
connection	connection		-1	-1
with	with		-1	-1
the	the		-1	-1
invention	invention		-1	-1

negociate	negociate	v	891.negociate%2:40:02::	negociate%2:40:02::
securities	securities		-1	-1

The	The		-1	-1
hiker	hiker		-1	-1
negociated	negociate	v	892.negociate%2:38:00::	negociate%2:38:00::
the	the		-1	-1
high	high		-1	-1
mountain	mountain		-1	-1
pass	pass		-1	-1

The	The		-1	-1
parties	parties		-1	-1
negociated	negociate	v	893.negociate%2:32:01::	negociate%2:32:01::
all	all		-1	-1
night	night		-1	-1

The	The		-1	-1
treaty	treaty		-1	-1
neutralized	neutralize	v	894.neutralize%2:41:00::	neutralize%2:41:00::
the	the		-1	-1
small	small		-1	-1
republic	republic		-1	-1

Her	Her		-1	-1
optimism	optimism		-1	-1
neutralizes	neutralize	v	895.neutralize%2:30:01::	neutralize%2:30:01::
his	his		-1	-1
gloom	gloom		-1	-1

She	She		-1	-1
neutralized	neutralize	v	896.neutralize%2:30:00::	neutralize%2:30:00::
the	the		-1	-1
solution	solution		-1	-1

He	He		-1	-1
nodded	nod	v	897.nod%2:32:01::	nod%2:32:01::
his	his		-1	-1
approval	approval		-1	-1

The	The		-1	-1
teacher	teacher		-1	-1
nodded	nod	v	898.nod%2:32:00::	nod%2:32:00::
when	when		-1	-1
the	the		-1	-1
student	student		-1	-1
gave	gave		-1	-1
the	the		-1	-1
right	right		-1	-1
answer	answer		-1	-1

The	The		-1	-1
old	old		-1	-1
man	man		-1	-1
was	was		-1	-1
nodding	nod	v	899.nod%2:29:03::	nod%2:29:03::
in	in		-1	-1
his	his		-1	-1
chair	chair		-1	-1

the	the		-1	-1
flowers	flowers		-1	-1
were	were		-1	-1
nodding	nod	v	900.nod%2:38:00::	nod%2:38:00::
in	in		-1	-1
the	the		-1	-1
breeze	breeze		-1	-1

The	The		-1	-1
old	old		-1	-1
man	man		-1	-1
sat	sat		-1	-1
nodding	nod	v	901.nod%2:29:02::	nod%2:29:02::
by	by		-1	-1
the	the		-1	-1
fireplace	fireplace		-1	-1

She	She		-1	-1
noted	note	v	902.note%2:39:00::	note%2:39:00::
that	that		-1	-1
someone	someone		-1	-1
was	was		-1	-1
following	following		-1	-1
her	her		-1	-1

Take	Take		-1	-1
note	note	v	903.note%2:39:02::	note%2:39:02::
of	of		-1	-1
this	this		-1	-1
chemical	chemical		-1	-1
reaction	reaction		-1	-1

she	she		-1	-1
noted	note	v	904.note%2:32:01::	note%2:32:01::
everything	everything		-1	-1
the	the		-1	-1
teacher	teacher		-1	-1
said	said		-1	-1
that	that		-1	-1
morning	morning		-1	-1

offset	offset	v	905.offset%2:42:01::	offset%2:42:01::
deposits	deposits		-1	-1
and	and		-1	-1
withdrawals	withdrawals		-1	-1

His	His		-1	-1
skills	skills		-1	-1
offset	offset	v	906.offset%2:42:00::	offset%2:42:00::
his	his		-1	-1
opponent	opponent		-1	-1
's	's		-1	-1
superior	superior		-1	-1
strength	strength		-1	-1

offset	offset	v	907.offset%2:36:00::	offset%2:36:00::
the	the		-1	-1
conference	conference		-1	-1
proceedings	proceedings		-1	-1

We	We		-1	-1
oppose	oppose	v	908.oppose%2:32:01::	oppose%2:32:01::
the	the		-1	-1
ban	ban		-1	-1
on	on		-1	-1
abortion	abortion		-1	-1

The	The		-1	-1
senator	senator		-1	-1
said	said		-1	-1
he	he		-1	-1
would	would		-1	-1
oppose	oppose	v	909.oppose%2:33:01::	oppose%2:33:01::
the	the		-1	-1
bill	bill		-1	-1

The	The		-1	-1
board	board		-1	-1
opposed	oppose	v	910.oppose%2:32:00::	oppose%2:32:00::
his	his		-1	-1
motion	motion		-1	-1

The	The		-1	-1
King	King		-1	-1
ordained	ordain	v	911.ordain%2:41:01::	ordain%2:41:01::
the	the		-1	-1
persecution	persecution		-1	-1
and	and		-1	-1
expulsion	expulsion		-1	-1
of	of		-1	-1
the	the		-1	-1
Jews	Jews		-1	-1
.	.		-1	-1

He	He		-1	-1
was	was		-1	-1
ordained	ordain	v	912.ordain%2:41:00::	ordain%2:41:00::
in	in		-1	-1
the	the		-1	-1
Church	Church		-1	-1
.	.		-1	-1

The	The		-1	-1
minister	minister		-1	-1
was	was		-1	-1
ordained	ordain	v	913.ordain%2:41:02::	ordain%2:41:02::
only	only		-1	-1
last	last		-1	-1
month	month		-1	-1
.	.		-1	-1

We	We		-1	-1
had	had		-1	-1
to	to		-1	-1
orient	orient	v	914.orient%2:39:00::	orient%2:39:00::
ourselves	ourselves		-1	-1
in	in		-1	-1
the	the		-1	-1
forest	forest		-1	-1

The	The		-1	-1
dean	dean		-1	-1
of	of		-1	-1
students	students		-1	-1
tries	tries		-1	-1
to	to		-1	-1
orient	orient	v	915.orient%2:32:01::	orient%2:32:01::
the	the		-1	-1
freshmen	freshmen		-1	-1

a	a		-1	-1
magazine	magazine		-1	-1
oriented	orient	v	916.orient%2:30:00::	orient%2:30:00::
towards	towards		-1	-1
young	young		-1	-1
people	people		-1	-1

he	he		-1	-1
painted	paint	v	917.paint%2:36:01::	paint%2:36:01::
all	all		-1	-1
day	day		-1	-1
in	in		-1	-1
the	the		-1	-1
garden	garden		-1	-1

We	We		-1	-1
painted	paint	v	918.paint%2:35:00::	paint%2:35:00::
the	the		-1	-1
rooms	rooms		-1	-1
yellow	yellow		-1	-1

He	He		-1	-1
painted	paint	v	919.paint%2:36:00::	paint%2:36:00::
his	his		-1	-1
mistress	mistress		-1	-1
many	many		-1	-1
times	times		-1	-1

Her	Her		-1	-1
violent	violent		-1	-1
feelings	feelings		-1	-1
palpitated	palpitate	v	920.palpitate%2:38:02::	palpitate%2:38:02::
the	the		-1	-1
young	young		-1	-1
woman	woman		-1	-1
's	's		-1	-1
heart	heart		-1	-1

His	His		-1	-1
nostrils	nostrils		-1	-1
palpitated	palpitate	v	921.palpitate%2:38:01::	palpitate%2:38:01::

His	His		-1	-1
heart	heart		-1	-1
palpitated	palpitate	v	922.palpitate%2:38:00::	palpitate%2:38:00::

paste	paste	v	923.paste%2:35:01::	paste%2:35:01::
the	the		-1	-1
sign	sign		-1	-1
on	on		-1	-1
the	the		-1	-1
wall	wall		-1	-1

He	He		-1	-1
pasted	paste	v	924.paste%2:35:00::	paste%2:35:00::
his	his		-1	-1
opponent	opponent		-1	-1

paste	paste	v	925.paste%2:35:02::	paste%2:35:02::
the	the		-1	-1
wall	wall		-1	-1
with	with		-1	-1
burlap	burlap		-1	-1

He	He		-1	-1
peeped	peep	v	926.peep%2:39:00::	peep%2:39:00::
at	at		-1	-1
the	the		-1	-1
woman	woman		-1	-1
through	through		-1	-1
the	the		-1	-1
window	window		-1	-1
.	.		-1	-1

He	He		-1	-1
peeped	peep	v	927.peep%2:39:01::	peep%2:39:01::
his	his		-1	-1
head	head		-1	-1
through	through		-1	-1
the	the		-1	-1
window	window		-1	-1
.	.		-1	-1

The	The		-1	-1
new	new		-1	-1
moon	moon		-1	-1
peeped	peep	v	928.peep%2:30:00::	peep%2:30:00::
through	through		-1	-1
the	the		-1	-1
tree	tree		-1	-1
tops	tops		-1	-1
.	.		-1	-1

The	The		-1	-1
bullet	bullet		-1	-1
penetrated	penetrate	v	929.penetrate%2:35:00::	penetrate%2:35:00::
her	her		-1	-1
chest	chest		-1	-1
.	.		-1	-1

The	The		-1	-1
hikers	hikers		-1	-1
did	did		-1	-1
not	not		-1	-1
manage	manage		-1	-1
to	to		-1	-1
penetrate	penetrate	v	930.penetrate%2:38:06::	penetrate%2:38:06::
the	the		-1	-1
dense	dense		-1	-1
forest	forest		-1	-1
.	.		-1	-1

She	She		-1	-1
was	was		-1	-1
rather	rather		-1	-1
perturbed	perturb	v	931.perturb%2:37:00::	perturb%2:37:00::
by	by		-1	-1
the	the		-1	-1
news	news		-1	-1
that	that		-1	-1
her	her		-1	-1
father	father		-1	-1
was	was		-1	-1
seriously	seriously		-1	-1
ill	ill		-1	-1

The	The		-1	-1
electrons	electrons		-1	-1
were	were		-1	-1
perturbed	perturb	v	932.perturb%2:38:01::	perturb%2:38:01::
by	by		-1	-1
the	the		-1	-1
passing	passing		-1	-1
ion	ion		-1	-1

The	The		-1	-1
orbits	orbits		-1	-1
of	of		-1	-1
these	these		-1	-1
stars	stars		-1	-1
were	were		-1	-1
perturbed	perturb	v	933.perturb%2:38:00::	perturb%2:38:00::
by	by		-1	-1
the	the		-1	-1
passings	passings		-1	-1
of	of		-1	-1
a	a		-1	-1
comet	comet		-1	-1

Fundamental	Fundamental		-1	-1
Islamicists	Islamicists		-1	-1
threaten	threaten		-1	-1
to	to		-1	-1
perturb	perturb	v	934.perturb%2:30:00::	perturb%2:30:00::
the	the		-1	-1
social	social		-1	-1
order	order		-1	-1
in	in		-1	-1
Algeria	Algeria		-1	-1
and	and		-1	-1
Egypt	Egypt		-1	-1

piece	piece	v	935.piece%2:35:00::	piece%2:35:00::
the	the		-1	-1
broken	broken		-1	-1
pieces	pieces		-1	-1
of	of		-1	-1
thread	thread		-1	-1
,	,		-1	-1
slivers	slivers		-1	-1
,	,		-1	-1
and	and		-1	-1
rovings	rovings		-1	-1

He	He		-1	-1
pieced	piece	v	936.piece%2:34:00::	piece%2:34:00::
at	at		-1	-1
the	the		-1	-1
sandwich	sandwich		-1	-1
all	all		-1	-1
morning	morning		-1	-1

She	She		-1	-1
pieced	piece	v	937.piece%2:30:00::	piece%2:30:00::
the	the		-1	-1
china	china		-1	-1
cup	cup		-1	-1

The	The		-1	-1
cold	cold		-1	-1
pierced	pierce	v	938.pierce%2:37:00::	pierce%2:37:00::
her	her		-1	-1
bones	bones		-1	-1
.	.		-1	-1

The	The		-1	-1
scream	scream		-1	-1
pierced	pierce	v	939.pierce%2:39:00::	pierce%2:39:00::
the	the		-1	-1
night	night		-1	-1
.	.		-1	-1

The	The		-1	-1
needle	needle		-1	-1
pierced	pierce	v	940.pierce%2:35:00::	pierce%2:35:00::
her	her		-1	-1
flesh	flesh		-1	-1
.	.		-1	-1

The	The		-1	-1
child	child		-1	-1
was	was		-1	-1
pinned	pin	v	941.pin%2:35:03::	pin%2:35:03::
under	under		-1	-1
the	the		-1	-1
fallen	fallen		-1	-1
tree	tree		-1	-1

pin	pin	v	942.pin%2:35:01::	pin%2:35:01::
the	the		-1	-1
needle	needle		-1	-1
to	to		-1	-1
the	the		-1	-1
shirt	shirt		-1	-1

pin	pin	v	943.pin%2:35:02::	pin%2:35:02::
down	down		-1	-1
the	the		-1	-1
butterfly	butterfly		-1	-1

The	The		-1	-1
bugs	bugs		-1	-1
pinged	ping	v	944.ping%2:35:00::	ping%2:35:00::
the	the		-1	-1
lamp	lamp		-1	-1
shade	shade		-1	-1

the	the		-1	-1
car	car		-1	-1
pinged	ping	v	945.ping%2:39:01::	ping%2:39:01::
when	when		-1	-1
I	I		-1	-1
put	put		-1	-1
in	in		-1	-1
low-octane	low-octane		-1	-1
gasoline	gasoline		-1	-1

the	the		-1	-1
bullet	bullet		-1	-1
pinged	ping	v	946.ping%2:39:00::	ping%2:39:00::
when	when		-1	-1
they	they		-1	-1
struck	struck		-1	-1
the	the		-1	-1
car	car		-1	-1

I	I		-1	-1
'll	'll		-1	-1
ping	ping	v	947.ping%2:32:01::	ping%2:32:01::
my	my		-1	-1
accountant	accountant		-1	-1
--	--		-1	-1
April	April		-1	-1
15	15		-1	-1
is	is		-1	-1
nearing	nearing		-1	-1

ping	ping	v	948.ping%2:32:00::	ping%2:32:00::
your	your		-1	-1
machine	machine		-1	-1
in	in		-1	-1
the	the		-1	-1
office	office		-1	-1

The	The		-1	-1
demonstrators	demonstrators		-1	-1
plastered	plaster	v	949.plaster%2:35:11::	plaster%2:35:11::
the	the		-1	-1
hallways	hallways		-1	-1
with	with		-1	-1
posters	posters		-1	-1

She	She		-1	-1
plastered	plaster	v	950.plaster%2:35:10::	plaster%2:35:10::
warnings	warnings		-1	-1
all	all		-1	-1
over	over		-1	-1
the	the		-1	-1
wall	wall		-1	-1

plaster	plaster	v	951.plaster%2:35:02::	plaster%2:35:02::
the	the		-1	-1
broken	broken		-1	-1
arm	arm		-1	-1

I	I		-1	-1
pleaded	plead	v	952.plead%2:32:00::	plead%2:32:00::
with	with		-1	-1
him	him		-1	-1
to	to		-1	-1
stop	stop		-1	-1
.	.		-1	-1

She	She		-1	-1
was	was		-1	-1
pleading	plead	v	953.plead%2:32:02::	plead%2:32:02::
insanity	insanity		-1	-1
.	.		-1	-1

She	She		-1	-1
pleaded	plead	v	954.plead%2:32:01::	plead%2:32:01::
not	not		-1	-1
guilty	guilty		-1	-1
.	.		-1	-1

These	These		-1	-1
colors	colors		-1	-1
please	please	v	955.please%2:37:00::	please%2:37:00::
the	the		-1	-1
senses	senses		-1	-1

he	he		-1	-1
could	could		-1	-1
do	do		-1	-1
many	many		-1	-1
things	things		-1	-1
if	if		-1	-1
he	he		-1	-1
pleased	please	v	956.please%2:37:01::	please%2:37:01::

The	The		-1	-1
waiters	waiters		-1	-1
around	around		-1	-1
her	her		-1	-1
aim	aim		-1	-1
to	to		-1	-1
please	please	v	957.please%2:37:03::	please%2:37:03::

I	I		-1	-1
pledge	pledge	v	958.pledge%2:32:00::	pledge%2:32:00::
that	that		-1	-1
I	I		-1	-1
will	will		-1	-1
honor	honor		-1	-1
my	my		-1	-1
wife	wife		-1	-1

I	I		-1	-1
pledged	pledge	v	959.pledge%2:40:04::	pledge%2:40:04::
$	$		-1	-1
10	10		-1	-1
a	a		-1	-1
month	month		-1	-1
to	to		-1	-1
my	my		-1	-1
favorite	favorite		-1	-1
radio	radio		-1	-1
station	station		-1	-1

I	I		-1	-1
was	was		-1	-1
pledged	pledge	v	960.pledge%2:32:01::	pledge%2:32:01::
to	to		-1	-1
silence	silence		-1	-1

the	the		-1	-1
stock	stock		-1	-1
market	market		-1	-1
plunged	plunge	v	961.plunge%2:38:01::	plunge%2:38:01::

She	She		-1	-1
plunged	plunge	v	962.plunge%2:38:05::	plunge%2:38:05::
at	at		-1	-1
it	it		-1	-1
eagerly	eagerly		-1	-1

The	The		-1	-1
professor	professor		-1	-1
plunged	plunge	v	963.plunge%2:31:01::	plunge%2:31:01::
his	his		-1	-1
students	students		-1	-1
into	into		-1	-1
the	the		-1	-1
study	study		-1	-1
of	of		-1	-1
the	the		-1	-1
Italian	Italian		-1	-1
text	text		-1	-1

It	It		-1	-1
plunged	plunge	v	964.plunge%2:38:00::	plunge%2:38:00::
to	to		-1	-1
the	the		-1	-1
bottom	bottom		-1	-1
of	of		-1	-1
the	the		-1	-1
well	well		-1	-1

poison	poison	v	965.poison%2:41:00::	poison%2:41:00::
someone	someone		-1	-1
's	's		-1	-1
mind	mind		-1	-1

She	She		-1	-1
poisoned	poison	v	966.poison%2:35:00::	poison%2:35:00::
her	her		-1	-1
husband	husband		-1	-1

Her	Her		-1	-1
husband	husband		-1	-1
poisoned	poison	v	967.poison%2:30:00::	poison%2:30:00::
her	her		-1	-1
drink	drink		-1	-1
in	in		-1	-1
order	order		-1	-1
to	to		-1	-1
kill	kill		-1	-1
her	her		-1	-1

This	This		-1	-1
mushrooms	mushrooms		-1	-1
can	can		-1	-1
poison	poison	v	968.poison%2:35:01::	poison%2:35:01::

She	She		-1	-1
poisoned	poison	v	969.poison%2:29:00::	poison%2:29:00::
her	her		-1	-1
husband	husband		-1	-1
but	but		-1	-1
he	he		-1	-1
did	did		-1	-1
not	not		-1	-1
die	die		-1	-1

the	the		-1	-1
captain	captain		-1	-1
ported	port	v	970.port%2:38:06::	port%2:38:06::
the	the		-1	-1
ship	ship		-1	-1
at	at		-1	-1
night	night		-1	-1

The	The		-1	-1
ship	ship		-1	-1
finally	finally		-1	-1
ported	port	v	971.port%2:38:05::	port%2:38:05::

The	The		-1	-1
big	big		-1	-1
ship	ship		-1	-1
was	was		-1	-1
slowly	slowly		-1	-1
porting	port	v	972.port%2:38:03::	port%2:38:03::

The	The		-1	-1
small	small		-1	-1
canoe	canoe		-1	-1
could	could		-1	-1
be	be		-1	-1
ported	port	v	973.port%2:35:07::	port%2:35:07::
easily	easily		-1	-1

We	We		-1	-1
were	were		-1	-1
porting	port	v	974.port%2:34:00::	port%2:34:00::
all	all		-1	-1
in	in		-1	-1
the	the		-1	-1
club	club		-1	-1
after	after		-1	-1
dinner	dinner		-1	-1

The	The		-1	-1
book	book		-1	-1
portrays	portray	v	975.portray%2:32:00::	portray%2:32:00::
the	the		-1	-1
actor	actor		-1	-1
as	as		-1	-1
a	a		-1	-1
selfish	selfish		-1	-1
person	person		-1	-1

Goya	Goya		-1	-1
wanted	wanted		-1	-1
to	to		-1	-1
portray	portray	v	976.portray%2:36:00::	portray%2:36:00::
his	his		-1	-1
mistress	mistress		-1	-1
,	,		-1	-1
the	the		-1	-1
Duchess	Duchess		-1	-1
of	of		-1	-1
Alba	Alba		-1	-1

The	The		-1	-1
father	father		-1	-1
is	is		-1	-1
portrayed	portray	v	977.portray%2:36:02::	portray%2:36:02::
as	as		-1	-1
a	a		-1	-1
good-looking	good-looking		-1	-1
man	man		-1	-1
in	in		-1	-1
this	this		-1	-1
painting	painting		-1	-1

This	This		-1	-1
poses	pose	v	978.pose%2:42:00::	pose%2:42:00::
an	an		-1	-1
interesting	interesting		-1	-1
question	question		-1	-1

We	We		-1	-1
do	do		-1	-1
n't	n't		-1	-1
know	know		-1	-1
the	the		-1	-1
woman	woman		-1	-1
who	who		-1	-1
posed	pose	v	979.pose%2:39:00::	pose%2:39:00::
for	for		-1	-1
Leonardo	Leonardo		-1	-1
so	so		-1	-1
often	often		-1	-1

She	She		-1	-1
posed	pose	v	980.pose%2:32:13::	pose%2:32:13::
as	as		-1	-1
the	the		-1	-1
Czar	Czar		-1	-1
's	's		-1	-1
daughter	daughter		-1	-1

the	the		-1	-1
salesman	salesman		-1	-1
pounded	pound	v	981.pound%2:35:00::	pound%2:35:00::
the	the		-1	-1
door	door		-1	-1
knocker	knocker		-1	-1

The	The		-1	-1
locks	locks		-1	-1
pound	pound	v	982.pound%2:35:06::	pound%2:35:06::
the	the		-1	-1
water	water		-1	-1
of	of		-1	-1
the	the		-1	-1
canal	canal		-1	-1

The	The		-1	-1
prisoners	prisoners		-1	-1
are	are		-1	-1
safely	safely		-1	-1
pounded	pound	v	983.pound%2:35:05::	pound%2:35:05::

pound	pound	v	984.pound%2:35:04::	pound%2:35:04::
the	the		-1	-1
cows	cows		-1	-1
so	so		-1	-1
they	they		-1	-1
do	do		-1	-1
n't	n't		-1	-1
stray	stray		-1	-1

pound	pound	v	985.pound%2:30:03::	pound%2:30:03::
the	the		-1	-1
roots	roots		-1	-1
with	with		-1	-1
a	a		-1	-1
heavy	heavy		-1	-1
flat	flat		-1	-1
stone	stone		-1	-1

They	They		-1	-1
poured	pour	v	986.pour%2:38:03::	pour%2:38:03::
water	water		-1	-1
over	over		-1	-1
the	the		-1	-1
floor	floor		-1	-1
.	.		-1	-1

People	People		-1	-1
were	were		-1	-1
pouring	pour	v	987.pour%2:38:00::	pour%2:38:00::
out	out		-1	-1
of	of		-1	-1
the	the		-1	-1
theater	theater		-1	-1
.	.		-1	-1

Water	Water		-1	-1
poured	pour	v	988.pour%2:38:02::	pour%2:38:02::
all	all		-1	-1
over	over		-1	-1
the	the		-1	-1
floor	floor		-1	-1
.	.		-1	-1

We	We		-1	-1
poured	pour	v	989.pour%2:40:00::	pour%2:40:00::
money	money		-1	-1
into	into		-1	-1
the	the		-1	-1
education	education		-1	-1
of	of		-1	-1
our	our		-1	-1
children	children		-1	-1
.	.		-1	-1

Put	Put		-1	-1
on	on		-1	-1
your	your		-1	-1
rain	rain		-1	-1
coat	coat		-1	-1
--	--		-1	-1
it	it		-1	-1
's	's		-1	-1
pouring	pour	v	990.pour%2:43:00::	pour%2:43:00::
outside	outside		-1	-1
!	!		-1	-1

Stone	Stone		-1	-1
tools	tools		-1	-1
precede	precede	v	991.precede%2:42:00::	precede%2:42:00::
bronze	bronze		-1	-1
tools	tools		-1	-1

Most	Most		-1	-1
English	English		-1	-1
adjectives	adjectives		-1	-1
precede	precede	v	992.precede%2:42:01::	precede%2:42:01::
the	the		-1	-1
noun	noun		-1	-1
they	they		-1	-1
modify	modify		-1	-1

Bill	Bill		-1	-1
preceded	precede	v	993.precede%2:41:00::	precede%2:41:00::
John	John		-1	-1
in	in		-1	-1
the	the		-1	-1
long	long		-1	-1
line	line		-1	-1
of	of		-1	-1
Susan	Susan		-1	-1
's	's		-1	-1
husbands	husbands		-1	-1

She	She		-1	-1
always	always		-1	-1
precedes	precede	v	994.precede%2:32:03::	precede%2:32:03::
her	her		-1	-1
lectures	lectures		-1	-1
with	with		-1	-1
a	a		-1	-1
joke	joke		-1	-1

The	The		-1	-1
crisis	crisis		-1	-1
precipitated	precipitate	v	995.precipitate%2:36:00::	precipitate%2:36:00::
by	by		-1	-1
Russia	Russia		-1	-1
's	's		-1	-1
revolution	revolution		-1	-1

Our	Our		-1	-1
economy	economy		-1	-1
precipitated	precipitate	v	996.precipitate%2:38:01::	precipitate%2:38:01::
into	into		-1	-1
complete	complete		-1	-1
ruin	ruin		-1	-1

The	The		-1	-1
bridge	bridge		-1	-1
broke	broke		-1	-1
and	and		-1	-1
precipitated	precipitate	v	997.precipitate%2:35:00::	precipitate%2:35:00::
the	the		-1	-1
train	train		-1	-1
into	into		-1	-1
the	the		-1	-1
river	river		-1	-1
below	below		-1	-1

The	The		-1	-1
predicate	predicate	v	998.predicate%2:32:02::	predicate%2:32:02::
`	`		-1	-1
dog	dog		-1	-1
'	'		-1	-1
is	is		-1	-1
predicated	predicated		-1	-1
of	of		-1	-1
the	the		-1	-1
subject	subject		-1	-1
`	`		-1	-1
Fido	Fido		-1	-1
'	'		-1	-1
in	in		-1	-1
the	the		-1	-1
sentence	sentence		-1	-1
`	`		-1	-1
Fido	Fido		-1	-1
is	is		-1	-1
a	a		-1	-1
dog	dog		-1	-1
'	'		-1	-1

The	The		-1	-1
speech	speech		-1	-1
predicated	predicate	v	999.predicate%2:32:00::	predicate%2:32:00::
the	the		-1	-1
fitness	fitness		-1	-1
of	of		-1	-1
the	the		-1	-1
candidate	candidate		-1	-1
to	to		-1	-1
be	be		-1	-1
President	President		-1	-1

solving	solving		-1	-1
the	the		-1	-1
problem	problem		-1	-1
is	is		-1	-1
predicated	predicate	v	1000.predicate%2:32:01::	predicate%2:32:01::
on	on		-1	-1
understanding	understanding		-1	-1
it	it		-1	-1
well	well		-1	-1

preserve	preserve	v	1001.preserve%2:42:00::	preserve%2:42:00::
the	the		-1	-1
peace	peace		-1	-1
in	in		-1	-1
the	the		-1	-1
family	family		-1	-1

We	We		-1	-1
preserve	preserve	v	1002.preserve%2:40:00::	preserve%2:40:00::
these	these		-1	-1
archeological	archeological		-1	-1
findings	findings		-1	-1

preserve	preserve	v	1003.preserve%2:42:07::	preserve%2:42:07::
the	the		-1	-1
forest	forest		-1	-1
and	and		-1	-1
the	the		-1	-1
lakes	lakes		-1	-1

The	The		-1	-1
nurse	nurse		-1	-1
pricked	prick	v	1004.prick%2:35:00::	prick%2:35:00::
my	my		-1	-1
finger	finger		-1	-1
to	to		-1	-1
get	get		-1	-1
a	a		-1	-1
small	small		-1	-1
blood	blood		-1	-1
sample	sample		-1	-1

The	The		-1	-1
needle	needle		-1	-1
pricked	prick	v	1005.prick%2:39:00::	prick%2:39:00::
his	his		-1	-1
skin	skin		-1	-1

The	The		-1	-1
dog	dog		-1	-1
pricked	prick	v	1006.prick%2:38:00::	prick%2:38:00::
up	up		-1	-1
his	his		-1	-1
ears	ears		-1	-1

The	The		-1	-1
thought	thought		-1	-1
of	of		-1	-1
her	her		-1	-1
unhappiness	unhappiness		-1	-1
pricked	prick	v	1007.prick%2:37:00::	prick%2:37:00::
his	his		-1	-1
conscience	conscience		-1	-1

The	The		-1	-1
results	results		-1	-1
of	of		-1	-1
the	the		-1	-1
elections	elections		-1	-1
were	were		-1	-1
still	still		-1	-1
being	being		-1	-1
processed	process	v	1008.process%2:31:00::	process%2:31:00::
when	when		-1	-1
he	he		-1	-1
gave	gave		-1	-1
his	his		-1	-1
acceptance	acceptance		-1	-1
speech	speech		-1	-1

He	He		-1	-1
was	was		-1	-1
warned	warned		-1	-1
that	that		-1	-1
the	the		-1	-1
district	district		-1	-1
attorney	attorney		-1	-1
would	would		-1	-1
process	process	v	1009.process%2:41:00::	process%2:41:00::
him	him		-1	-1

They	They		-1	-1
processed	process	v	1010.process%2:38:00::	process%2:38:00::
into	into		-1	-1
the	the		-1	-1
dining	dining		-1	-1
room	room		-1	-1

He	He		-1	-1
was	was		-1	-1
processed	process	v	1011.process%2:35:00::	process%2:35:00::
by	by		-1	-1
the	the		-1	-1
sheriff	sheriff		-1	-1

The	The		-1	-1
tree	tree		-1	-1
would	would		-1	-1
not	not		-1	-1
produce	produce	v	1012.produce%2:36:02::	produce%2:36:02::
fruit	fruit		-1	-1

We	We		-1	-1
produce	produce	v	1013.produce%2:36:00::	produce%2:36:00::
more	more		-1	-1
cars	cars		-1	-1
than	than		-1	-1
we	we		-1	-1
can	can		-1	-1
sell	sell		-1	-1

This	This		-1	-1
procedure	procedure		-1	-1
produces	produce	v	1014.produce%2:36:03::	produce%2:36:03::
a	a		-1	-1
curious	curious		-1	-1
effect	effect		-1	-1

The	The		-1	-1
proud	proud		-1	-1
father	father		-1	-1
produced	produce	v	1015.produce%2:39:01::	produce%2:39:01::
many	many		-1	-1
pictures	pictures		-1	-1
of	of		-1	-1
his	his		-1	-1
baby	baby		-1	-1

The	The		-1	-1
Bordeaux	Bordeaux		-1	-1
region	region		-1	-1
produces	produce	v	1016.produce%2:36:05::	produce%2:36:05::
great	great		-1	-1
red	red		-1	-1
wines	wines		-1	-1

She	She		-1	-1
professes	profess	v	1017.profess%2:32:00::	profess%2:32:00::
organic	organic		-1	-1
chemistry	chemistry		-1	-1

The	The		-1	-1
terrorists	terrorists		-1	-1
professed	profess	v	1018.profess%2:32:03::	profess%2:32:03::
allegiance	allegiance		-1	-1
to	to		-1	-1
their	their		-1	-1
country	country		-1	-1

The	The		-1	-1
teacher	teacher		-1	-1
professed	profess	v	1019.profess%2:32:10::	profess%2:32:10::
that	that		-1	-1
he	he		-1	-1
was	was		-1	-1
not	not		-1	-1
generous	generous		-1	-1
when	when		-1	-1
it	it		-1	-1
came	came		-1	-1
to	to		-1	-1
giving	giving		-1	-1
good	good		-1	-1
grades	grades		-1	-1

she	she		-1	-1
professed	profess	v	1020.profess%2:32:01::	profess%2:32:01::
herself	herself		-1	-1
as	as		-1	-1
a	a		-1	-1
nun	nun		-1	-1

He	He		-1	-1
professed	profess	v	1021.profess%2:32:04::	profess%2:32:04::
innocence	innocence		-1	-1
but	but		-1	-1
later	later		-1	-1
admitted	admitted		-1	-1
his	his		-1	-1
guilt	guilt		-1	-1

The	The		-1	-1
genes	genes		-1	-1
propagate	propagate	v	1022.propagate%2:40:00::	propagate%2:40:00::
these	these		-1	-1
characteristics	characteristics		-1	-1
to	to		-1	-1
the	the		-1	-1
offspring	offspring		-1	-1
.	.		-1	-1

Sound	Sound		-1	-1
and	and		-1	-1
light	light		-1	-1
propagate	propagate	v	1023.propagate%2:38:01::	propagate%2:38:01::
in	in		-1	-1
this	this		-1	-1
medium	medium		-1	-1
.	.		-1	-1

Sound	Sound		-1	-1
or	or		-1	-1
light	light		-1	-1
